model,split,task_id,target_tool,invoked,solved,invocation_without_success,process,response,judge_error,either_uncertain,n_calls,n_gold_calls,target_has_2xx,target_has_non_2xx,target_has_local_error,empty_final,rollout_error,missing_parameter_crash,output_keys_crash,parse_crash,run_source,judge_source
hybrid,T_r,Micro DB::1,insertData,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Phone Specification::0,searchPhones,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Phone Specification::1,searchPhones,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Mono::0,listBanks,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Mono::1,getTransactionHistory,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,PostalPinCode::0,searchByState,True,True,False,Yes,Yes,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,PostalPinCode::1,searchByState,True,False,True,No,No,False,False,2,4,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,"Open Government, Switzerland::0",getWeatherForecast,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,"Open Government, Switzerland::1",getCrimeStatistics,True,False,True,No,No,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Tokopedia::0,trackOrder,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Tokopedia::1,searchProducts,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Blockchain::0,getDetails,False,False,False,No,No,False,False,6,3,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Blockchain::1,createWallet,True,False,True,No,No,False,False,3,5,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,openFDA::0,searchRecalls,True,False,True,Uncertain,Uncertain,False,True,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,openFDA::1,getRecallById,False,False,False,No,No,False,False,1,1,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,NetworkCalc::0,generatePassword,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,NetworkCalc::1,binaryToDecimal,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Namedays Calendar::0,listCountries,False,False,False,No,Yes,False,False,2,2,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Namedays Calendar::1,getAllNamedaysByCountry,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Alpha Vantage::0,getForexData,True,False,True,No,No,False,False,2,5,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Alpha Vantage::1,getCryptoData,True,False,True,Yes,No,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Open Page Rank::0,getPageRank,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Open Page Rank::1,searchWebsite,True,False,True,No,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,WeatherAPI::0,getCurrentWeather,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,WeatherAPI::1,getCurrentWeather,False,False,False,No,Yes,False,False,1,1,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Danbooru Anime::0,getWork,True,False,True,No,No,False,False,1,4,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Danbooru Anime::1,searchArtists,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Dogs::0,getDetails,False,False,False,No,No,False,False,1,2,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Dogs::1,multipleImages,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,OpenStreetMap::0,getDetails,False,False,False,No,No,False,False,6,3,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,OpenStreetMap::1,geocoding,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Chainlink::0,createOracle,False,False,False,No,No,False,False,5,3,False,False,False,True,"Could not parse LLM output: ` I am
ASSISTANT provides a tool-based tool.
ASSISTANT tool.
ASSISTANT.
ASSISTANT.
ASSISTANT tools-based tool-related questions.
ASSISTANT tools.
ASSISTANT tools.
ASSISTANT tools tools tools tools tools.
ASSISTANT tools tools.
ASSISTANT tools.
ASSISTANT tools.
ASSISTANT tools tools tools tools tools tools, tools tools, tools tools.
ASSISTANT tools.
ASSISTANT tools, tools tools tools, tools.
ASSISTANT tools.
tools.
The tools.
ASSISTANT tools, tools.`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Chainlink::1,createOracle,True,False,True,Uncertain,Uncertain,False,True,4,3,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Metabase::0,listCollections,False,False,False,No,No,False,False,2,1,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Metabase::1,updatePermissions,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,GeoDB Cities::0,getCitiesByCountry,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,GeoDB Cities::1,getCitiesByCountry,True,False,True,No,No,False,False,3,4,True,False,False,True,"Could not parse LLM output: ` I need to decide what to do next.
Theistant`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,SuredBits::0,getTeamInfo,True,True,False,Yes,Yes,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,SuredBits::1,getPlayerInfo,True,True,False,Yes,Yes,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,COVID-ID::0,getCumulativeStats,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,COVID-ID::1,getDailyStatsByProvince,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Forza::0,getRandomCarImage,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_r,Forza::1,getRandomCarImage,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_r/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_r_luna.json
hybrid,T_f,Wikidata::0,searchItems,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Wikidata::1,getItemDetails,True,False,True,No,No,False,False,2,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Time Door::0,PredictionAlgorithmForMachineLearningModels,True,False,True,No,No,False,False,8,1,False,True,False,True,"Could not parse LLM output: ` The user-assistant.
ASSISTANT provides insights.
ASSISTANT.
ASSISTANT.
ASSISTANT provides insights-specific tool-specific questions.
ASSISTANT.
ASSISTANT tools tools.
ASSISTANT tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools, tools-specific tools tools tools tools tools.
tools tools tools.
tools tools.
tools, tools, tools, tools, tools.
Tools.
tools tools tools tools tools tools.
assistant, tools, tools, tools, tools, tools, tools tools tools tools.
tools tools.
The tools, tools, tools, tools, tools, tools, tools.
In the tools.
Inspectant tools and tools expertian expert engineer.





Theails`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,ipapi.com::0,geolocationLookup,True,False,True,Yes,No,False,False,1,1,False,True,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,ipapi.com::1,geolocationLookup,True,False,True,No,No,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Quarantine::0,getCountryTimeline,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Quarantine::1,getCountryStats,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Tradier::0,getHistoricalData,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Tradier::1,getMarketCalendar,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Final Fantasy XIV::0,getItem,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Final Fantasy XIV::1,getAchievement,True,False,True,Yes,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Monster Hunter World::0,searchWeapons,True,False,True,Uncertain,Uncertain,False,True,3,4,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Monster Hunter World::1,searchQuests,True,False,True,No,No,False,False,9,3,True,False,False,True,"Could not parse LLM output: ` I am
ASSISTANT.
ASSISTANT provides information about the information.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT information about information-specific information questions.
ASSISTANT information.
ASSISTANT tools.
ASSISTANT tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools expertant tools tools tools.
ASSISTANT tools, tools-specific tools, information tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools tools.
Tools tools tools tools tools: tools: tools.
assantant tools.
assistant, tools, tools, tools, tools, tools, tools, tools, tools.
Inspant tools tools, tools, tools.
The tools, the tools, `",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,RSS feed to JSON::0,getFeedItemsByTag,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,RSS feed to JSON::1,sortFeedItems,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,PandaDoc::0,createTemplate,True,False,True,No,No,False,False,9,5,False,False,True,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,PandaDoc::1,getDetails,False,False,False,No,No,False,False,14,5,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Urban Observatory::0,getSensorLocations,True,False,True,Yes,No,False,False,2,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Urban Observatory::1,getHistoricalSensorData,False,False,False,No,No,False,False,0,2,False,False,False,True,'NoneType' object is not iterable,True,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,GrünstromIndex::0,getHistoricalGreenPowerIndex,True,False,True,No,No,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,GrünstromIndex::1,getGreenPowerIndexCalculation,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Dangerous Discord Database::0,searchMaliciousAccounts,True,False,True,No,No,False,False,4,3,True,False,False,True,"Could not parse LLM output: ` 12 messages.
The messages URLant messages user accountant user-assistant.
Theant.
Theant:
assistant-`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Dangerous Discord Database::1,searchMaliciousAccounts,True,False,True,No,No,False,False,4,3,True,False,False,True,"Could not parse LLM output: ` Theistions.
The tools.
The user's login user-assistant.
Theant.
Theant:
Theantics-assistant-related messages.
Insant`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,GraphHopper::0,getDetails,False,False,False,No,No,False,False,4,2,False,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,GraphHopper::1,routeOptimization,True,False,True,No,No,False,False,4,1,False,True,False,True,"Could not parse LLM output: ` I need to explain what happened.
ASSISTANT Thought.
ASSISTANT explains what happened.
ASSISTANT explains what happened.
ASSISTANT.
ASSISTANT.
ASSISTANT.
ASSISTANT answers.
ASSISTANT's questions.
ASSISTANT tools.
ASSISTANT tools.
ASSISTANT tools tools.
ASSISTANT tools tools tools tools.
ASSISTANT tools.
ASSISTANT tools.
ASSISTANT tools tools tools tools, tools, and tools, and tools, tools, tools.
tools.
tools tools.
tools tools.
tools.
tools tools.
tools tools.
tools.
tools.
tools.
`",False,False,True,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,isEven (humor)::0,checkNumber,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,isEven (humor)::1,checkNumber,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,The Muse::0,searchJobs,True,False,True,Uncertain,Uncertain,False,True,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,The Muse::1,getJobApplications,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Dictum::0,getRandomQuote,True,True,False,Yes,Yes,False,False,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Dictum::1,searchExpressions,True,False,True,Uncertain,Uncertain,False,True,1,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,British National Bibliography::0,searchBooks,False,False,False,No,No,False,False,0,3,False,False,False,True,'NoneType' object is not iterable,True,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,British National Bibliography::1,searchBooks,True,False,True,No,No,False,False,3,3,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Pastebin::0,getUserPastes,True,False,True,No,No,False,False,1,3,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Pastebin::1,getTrendingPastes,True,False,True,No,No,False,False,1,2,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
hybrid,T_f,Coinlib::0,getCoinData,True,False,True,No,No,False,False,6,1,True,False,False,False,,False,False,False,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/hybrid/T_f/H1.json,/projects/standard/mhong/shared/jiajunr/full_react_3way_luna_p0/luna/hybrid_T_f_luna.json
